ts,icao,lat,lon,alt,vw,dw,vwx,vwy
1484136036.3,4CA8EA,52.61623,3.49068,14225,64.41,129.92,49.4,-41.33
1484136036.5,484160,52.32067,4.86451,1125,19.74,103.04,19.23,-4.46
1484136036.5,485209,52.0164,4.29801,8400,11.49,103.66,11.16,-2.71
1484136036.6,344156,52.25043,4.94522,5425,23.8,126.83,19.05,-14.27
1484136036.6,4D00D9,51.04914,2.90482,23000,54.14,138.58,35.81,-40.6
1484136036.7,484CB8,51.03497,4.27472,22600,48.35,141.41,30.16,-37.79
1484136036.7,896459,52.32667,5.04814,2950,26.11,109.06,24.68,-8.53
1484136036.9,484160,52.32065,4.86374,1125,18.8,104.84,18.17,-4.81
1484136037.0,4841A6,50.20349,5.62001,36125,52.68,152.17,24.59,-46.59
1484136037.1,4CA75E,52.10083,5.35843,35000,52.55,127.98,41.43,-32.34
1484136037.3,4CA8EA,52.61549,3.49434,14175,64.65,130.17,49.41,-41.7
1484136037.7,484CB8,51.03578,4.27292,22575,48.27,141.42,30.1,-37.74
1484136038.2,484CB8,51.03625,4.27123,22575,48.27,141.42,30.1,-37.74
1484136038.2,4D00D9,51.0483,2.90955,23000,53.01,138.36,35.22,-39.62
1484136038.4,44CE72,51.15323,4.814,5525,20.84,101.65,20.41,-4.21
1484136038.8,4CA5E8,51.76222,2.42085,36000,56.02,121.8,47.61,-29.52
1484136038.9,406890,51.74616,1.9812,26125,53.81,130.69,40.8,-35.08
1484136038.9,484160,52.3206,4.86206,1100,17.41,107.05,16.64,-5.1
1484136039.0,406AE3,53.54727,3.50157,37700,53.56,130.54,40.7,-34.82
1484136039.1,4CA75E,52.1006,5.36583,35000,52.55,127.98,41.43,-32.34
1484136039.3,406890,51.74616,1.98029,26125,53.81,130.69,40.8,-35.08
1484136039.3,896459,52.32653,5.04539,2925,25.46,108.94,24.08,-8.26
1484136039.4,4070DE,50.98141,3.39403,5550,14.93,84.78,14.87,1.36
1484136039.7,44CE62,50.97977,4.86488,5350,20.2,110.1,18.97,-6.94
1484136039.7,484132,52.93106,2.21014,28900,59.38,117.61,52.62,-27.52
1484136039.8,44CE72,51.15365,4.81544,5475,20.65,105.21,19.93,-5.42
1484136039.8,484B02,52.42573,5.05952,3575,22.52,118.1,19.87,-10.61
1484136039.8,484CB8,51.03759,4.26941,22550,48.19,141.44,30.04,-37.68
1484136039.9,4CA8EA,52.61399,3.50213,14050,64.82,130.93,48.97,-42.47
1484136040.1,4B86D0,50.58714,6.93657,22325,46.61,144.64,26.98,-38.02
1484136040.2,484CB8,51.03796,4.26941,22550,48.19,141.44,30.04,-37.68
1484136040.3,484B02,52.4257,5.06035,3575,22.52,118.1,19.87,-10.61
1484136040.6,4CA5F7,50.51174,3.54985,37000,56.84,145.53,32.17,-46.86
1484136041.1,4CA741,52.84854,3.57697,37000,46.93,129.28,36.33,-29.71
1484136041.2,4CA75E,52.10037,5.37315,35000,52.81,128.37,41.4,-32.78
1484136041.3,484132,52.92873,2.21618,28825,59.62,117.66,52.81,-27.68
1484136041.3,4D00D9,51.04667,2.91878,23000,53.42,138.84,35.15,-40.22
1484136041.3,896063,50.68813,4.43736,26325,61.96,144.99,35.54,-50.75
1484136041.5,484CB8,51.03904,4.26605,22525,48.0,140.63,30.45,-37.11
1484136041.7,4CA8EA,52.61306,3.50699,14000,63.99,131.7,47.78,-42.56
1484136041.8,484132,52.92796,2.21931,28800,59.56,118.54,52.32,-28.46
1484136041.9,484CB8,51.03941,4.26613,22525,48.45,140.19,31.02,-37.22
1484136041.9,896063,50.6879,4.43959,26325,60.6,144.88,34.86,-49.56
1484136041.9,896459,52.32644,5.04265,2925,25.6,110.03,24.05,-8.77
1484136042.3,4CA304,52.75402,5.08871,38000,46.28,141.45,28.84,-36.19
1484136042.4,484132,52.92719,2.21947,28775,59.64,118.56,52.39,-28.51
1484136042.4,484CB8,51.03983,4.26425,22500,48.37,140.21,30.96,-37.17
1484136042.5,896063,50.68767,4.44182,26325,60.6,144.88,34.86,-49.56
1484136042.7,4CA741,52.85074,3.58093,37000,46.99,130.29,35.84,-30.38
1484136042.8,484160,52.32047,4.85878,1075,14.2,108.07,13.5,-4.4
1484136042.9,400940,52.10966,5.89973,38025,40.67,147.7,21.73,-34.38
1484136043.1,344156,52.25079,4.95852,5300,23.53,127.06,18.78,-14.18
1484136043.3,484160,52.32047,4.85878,1050,14.18,108.1,13.47,-4.4
1484136043.3,4CA741,52.85155,3.58241,37000,46.99,130.29,35.84,-30.38
1484136043.5,4CA8EA,52.6119,3.51304,13925,63.74,131.23,47.94,-42.01
1484136043.6,4841A6,50.21129,5.60778,35975,55.68,148.5,29.09,-47.47
1484136043.8,4CA304,52.75246,5.08492,38000,46.28,141.45,28.84,-36.19
1484136043.8,4CA741,52.85234,3.58391,37000,46.6,130.32,35.53,-30.15
1484136044.1,484CB8,51.04127,4.26262,22475,48.41,141.04,30.44,-37.64
1484136044.2,4CA741,52.85262,3.58437,37000,46.6,130.32,35.53,-30.15
1484136044.4,4CA304,52.75179,5.0833,38000,46.28,141.45,28.84,-36.19
1484136044.4,896063,50.68753,4.44917,26300,61.01,144.83,35.15,-49.87
1484136044.5,4CA8EA,52.61133,3.51608,13900,63.79,131.2,48.0,-42.02
1484136044.6,4CA741,52.85344,3.58589,37000,46.86,130.0,35.89,-30.12
1484136044.7,344156,52.25089,4.96132,5275,23.09,123.61,19.23,-12.78
1484136044.7,484160,52.32042,4.8571,1050,11.52,99.94,11.35,-1.99
1484136045.0,4CA304,52.75108,5.08171,38000,46.28,141.45,28.84,-36.19
1484136045.1,4CA741,52.85399,3.58688,37000,46.86,130.0,35.89,-30.12
1484136045.3,484160,52.32042,4.85703,1050,11.52,99.94,11.35,-1.99
1484136045.5,4CA304,52.75063,5.08064,38000,46.28,141.45,28.84,-36.19
1484136045.5,4CA5E8,51.76157,2.40372,36000,55.67,122.71,46.84,-30.08
1484136045.9,4063DE,52.47226,3.04047,37000,54.0,125.23,44.11,-31.15
1484136045.9,484B02,52.42415,5.07121,3525,22.04,117.89,19.48,-10.31
1484136045.9,896063,50.68726,4.45436,26300,61.08,145.21,34.85,-50.16
1484136046.0,4CA304,52.74997,5.07898,38000,46.28,141.45,28.84,-36.19
1484136046.2,4CA8EA,52.61041,3.52097,13875,62.25,130.61,47.26,-40.52
1484136046.3,4063DE,52.47281,3.04131,37000,54.0,125.23,44.11,-31.15
1484136046.3,484B02,52.42401,5.07202,3525,22.04,117.89,19.48,-10.31
1484136046.3,896063,50.68715,4.45625,26300,61.08,145.21,34.85,-50.16
1484136046.5,4CA304,52.7493,5.07736,38000,46.28,141.45,28.84,-36.19
1484136046.6,484160,52.32042,4.85535,1025,15.05,94.92,14.99,-1.29
1484136046.7,344156,52.25098,4.96559,5225,23.57,124.54,19.42,-13.36
1484136046.7,4CA741,52.85614,3.59085,37000,46.86,130.0,35.89,-30.12
1484136046.8,484CB8,51.04358,4.25742,22425,48.38,141.69,29.99,-37.96
1484136046.9,896063,50.68715,4.45847,26300,61.84,145.67,34.87,-51.06
1484136047.0,896459,52.3263,5.03723,2900,26.93,108.2,25.58,-8.41
1484136047.2,484160,52.32042,4.85535,1000,15.02,94.93,14.96,-1.29
1484136047.2,4CA741,52.85669,3.59184,37000,46.86,130.0,35.89,-30.12
1484136047.4,484132,52.92007,2.23478,28550,59.21,119.22,51.68,-28.9
1484136047.4,4CA5E8,51.76134,2.39853,36000,55.67,122.71,46.84,-30.08
1484136047.4,896063,50.68719,4.45992,26275,61.87,145.6,34.96,-51.05
1484136047.5,406890,51.74626,1.96106,25900,53.57,130.73,40.6,-34.96
1484136047.5,4CA304,52.74815,5.07466,38000,46.66,141.59,28.99,-36.56
1484136047.6,4CA741,52.85751,3.59331,37000,46.92,131.01,35.41,-30.79
1484136047.6,4CA8EA,52.60962,3.5252,13825,61.91,129.69,47.64,-39.54
1484136047.8,484CB8,51.04448,4.25583,22425,48.38,141.69,29.99,-37.96
1484136047.9,4063DE,52.47505,3.04581,37000,52.67,125.34,42.97,-30.46
1484136047.9,4B86D0,50.58822,6.91834,22200,46.65,144.46,27.12,-37.96
1484136048.0,4CA8EA,52.60938,3.52638,13800,61.96,129.66,47.7,-39.55
1484136048.1,4CA741,52.85802,3.59426,37000,46.92,131.01,35.41,-30.79
1484136048.4,484CB8,51.04495,4.25401,22400,48.3,141.71,29.93,-37.91
1484136048.5,484132,52.91862,2.23793,28525,58.78,119.16,51.33,-28.64
1484136048.5,4CA304,52.74701,5.07195,38000,46.66,141.59,28.99,-36.56
1484136048.6,484160,52.32037,4.85359,1000,14.12,99.06,13.94,-2.22
1484136048.6,4CA8EA,52.60909,3.52821,13800,60.92,130.26,46.49,-39.37
1484136048.9,344156,52.25116,4.97025,5175,23.63,124.4,19.5,-13.35
1484136048.9,484B02,52.42332,5.07721,3500,22.48,116.47,20.12,-10.02
1484136048.9,484CB8,51.04536,4.25401,22400,48.3,141.71,29.93,-37.91
1484136048.9,78023E,49.30682,4.99455,31025,59.22,154.25,25.73,-53.33
1484136049.1,484160,52.32037,4.85352,1000,14.12,99.06,13.94,-2.22
1484136049.3,495295,51.14238,6.71219,11650,30.61,121.17,26.2,-15.84
1484136049.4,4063DE,52.47699,3.04949,37000,53.77,124.92,44.09,-30.77
1484136049.4,4CA8EA,52.60863,3.53065,13775,60.97,130.23,46.55,-39.38
1484136049.5,344156,52.25121,4.97186,5175,23.63,124.4,19.5,-13.35
1484136049.5,484B02,52.42331,5.07819,3500,23.0,116.09,20.65,-10.11
1484136049.5,896063,50.68668,4.46785,26275,62.28,145.58,35.21,-51.38
1484136049.6,4CA304,52.74587,5.06925,38000,46.66,141.59,28.99,-36.56
1484136049.7,4063DE,52.47755,3.05051,37000,54.17,124.72,44.52,-30.86
1484136049.7,406AE3,53.52837,3.48331,37500,56.22,131.95,41.81,-37.58
1484136049.7,484132,52.91681,2.24098,28450,59.02,119.21,51.52,-28.8
1484136049.7,4841D9,48.21993,2.7781,41000,24.11,167.03,5.41,-23.5
1484136049.8,4CA8EA,52.6084,3.53188,13775,60.73,129.47,46.88,-38.6
1484136049.9,344156,52.25121,4.97265,5150,23.66,124.32,19.54,-13.34
1484136049.9,484CB8,51.0463,4.2524,22375,48.66,141.28,30.44,-37.97
1484136050.0,896063,50.68682,4.4693,26275,62.28,145.58,35.21,-51.38
1484136050.1,4CA304,52.74522,5.06767,38000,46.66,141.59,28.99,-36.56
1484136050.2,4063DE,52.47839,3.05206,37000,54.17,124.72,44.52,-30.86
1484136050.2,406AE3,53.52767,3.48259,37500,56.22,131.95,41.81,-37.58
1484136050.3,484132,52.91602,2.24426,28425,59.1,119.22,51.58,-28.85
1484136050.4,344156,52.25126,4.97343,5150,23.66,124.32,19.54,-13.34
1484136050.5,484B02,52.42296,5.08026,3500,23.0,116.09,20.65,-10.11
1484136050.5,484CB8,51.04678,4.25052,22375,48.66,141.28,30.44,-37.97
1484136050.5,896063,50.68689,4.47106,26275,62.28,145.58,35.21,-51.38
1484136050.6,4063DE,52.47894,3.05313,37000,54.06,124.18,44.72,-30.37
1484136050.6,4CA304,52.74477,5.0666,38000,46.66,141.59,28.99,-36.56
1484136050.6,4CA8EA,52.60794,3.53432,13750,60.16,129.5,46.42,-38.27
1484136050.9,3950CD,52.3229,4.93247,1950,23.02,106.2,22.11,-6.42
1484136050.9,4CA63A,50.28768,2.03581,31975,50.28,144.72,29.04,-41.05
1484136050.9,4CA71A,51.23856,3.71086,37000,56.51,135.1,39.89,-40.03
1484136050.9,4CA741,52.86184,3.60124,37000,47.24,129.96,36.21,-30.34
1484136050.9,4D00D9,51.04156,2.94738,23000,53.62,139.08,35.12,-40.52
1484136051.0,4007F4,51.89772,3.12378,40000,41.86,140.83,26.44,-32.45
1484136051.1,4063DE,52.47949,3.0542,37000,54.06,124.18,44.72,-30.37
1484136051.1,4CA304,52.7441,5.06493,38000,46.66,141.59,28.99,-36.56
1484136051.1,4CA8EA,52.60761,3.53611,13725,60.21,129.47,46.48,-38.27
1484136051.2,484160,52.32033,4.85176,975,17.37,101.49,17.03,-3.46
1484136051.4,4CA741,52.86235,3.60226,37000,47.24,129.96,36.21,-30.34
1484136051.4,4D00D9,51.04132,2.94876,23000,53.62,139.08,35.12,-40.52
1484136051.5,4063DE,52.48004,3.05504,37000,53.26,123.96,44.18,-29.75
1484136051.6,484132,52.91407,2.24725,28375,59.2,119.68,51.43,-29.32
1484136051.6,49D2E4,52.72311,4.06133,43000,29.75,122.87,24.99,-16.15
1484136051.6,4CA304,52.74364,5.06383,38000,46.66,141.59,28.99,-36.56
1484136051.7,406AE3,53.52488,3.47992,37475,56.25,131.22,42.31,-37.06
1484136051.9,344156,52.25134,4.97612,5125,23.69,124.25,19.58,-13.33
1484136052.0,4063DE,52.48064,3.05611,37000,53.26,123.96,44.18,-29.75
1484136052.0,4CA304,52.74317,5.06281,38000,46.66,141.59,28.99,-36.56
1484136052.0,4CA71A,51.24019,3.71262,37000,56.17,134.34,40.17,-39.26
1484136052.2,4CA8EA,52.60707,3.53912,13700,60.03,130.2,45.85,-38.75
1484136052.4,4063DE,52.48132,3.05781,37000,53.26,123.96,44.18,-29.75
1484136052.4,4CA71A,51.24098,3.71346,37000,56.17,134.34,40.17,-39.26
1484136052.7,49D2E4,52.72367,4.05866,43000,29.75,122.87,24.99,-16.15
1484136052.9,4007F4,51.89658,3.11783,40000,41.86,140.83,26.44,-32.45
1484136053.2,4CA8EA,52.6065,3.54215,13675,59.79,129.71,45.99,-38.2
1484136053.3,400940,52.10715,5.86815,38025,40.89,147.05,22.24,-34.31
1484136053.4,484B02,52.4221,5.08596,3475,22.96,120.46,19.79,-11.64
1484136053.4,484CB8,51.04928,4.24553,22325,47.73,140.62,30.28,-36.89
1484136053.5,406890,51.74634,1.94681,25725,52.73,130.37,40.17,-34.16
1484136053.8,4CA8EA,52.60616,3.54401,13675,59.22,128.78,46.16,-37.09
1484136053.9,4007F4,51.89602,3.11478,40000,41.67,141.48,25.95,-32.6
1484136053.9,896063,50.68652,4.48354,26250,59.84,143.84,35.3,-48.31
1484136054.0,406890,51.74634,1.94592,25700,52.66,130.42,40.09,-34.14
1484136054.4,4CA71A,51.24403,3.71672,37000,56.17,134.34,40.17,-39.26
1484136054.4,4CA8EA,52.6058,3.54584,13650,59.27,128.75,46.22,-37.1
1484136054.4,896063,50.6865,4.48524,26250,59.84,143.84,35.3,-48.31
1484136054.8,484160,52.32019,4.84825,925,18.37,107.44,17.52,-5.5
1484136054.8,484CB8,51.05049,4.24377,22300,48.21,140.81,30.46,-37.37
1484136054.8,4CA741,52.86724,3.61121,37000,48.44,128.38,37.97,-30.07
1484136054.8,4CA8EA,52.60561,3.54701,13650,59.13,128.52,46.27,-36.83
1484136055.0,4B86D0,50.58925,6.90157,22075,46.14,144.62,26.71,-37.62
1484136055.1,896459,52.32602,5.02876,2850,27.07,109.73,25.48,-9.14
1484136055.3,484160,52.32019,4.84833,925,18.37,107.44,17.52,-5.5
1484136055.4,484CB8,51.051,4.2421,22275,48.14,140.83,30.4,-37.32
1484136055.4,4CA741,52.86775,3.61215,37000,48.44,128.38,37.97,-30.07
1484136055.4,4CA8EA,52.60524,3.54881,13650,59.13,128.52,46.27,-36.83
1484136055.5,484132,52.90867,2.25965,28200,59.76,119.77,51.87,-29.67
1484136055.7,4007F4,51.89497,3.10944,40000,41.67,141.48,25.95,-32.6
1484136055.8,4A09A1,50.17777,6.65356,39000,40.97,154.57,17.6,-37.0
1484136055.9,484CB8,51.05137,4.24202,22275,48.14,140.83,30.4,-37.32
1484136056.0,484132,52.90796,2.2628,28175,58.82,119.66,51.11,-29.1
1484136056.2,4A09A1,50.1774,6.65489,39000,40.97,154.57,17.6,-37.0
1484136056.3,4CA741,52.86909,3.61465,37000,47.58,129.03,36.96,-29.96
1484136056.4,4CA211,52.80942,5.79937,34000,56.82,127.58,45.03,-34.65
1484136056.6,3C6DC8,50.70918,4.83718,37975,46.37,159.18,16.48,-43.34
1484136056.6,406AE3,53.5165,3.47184,37375,57.23,132.09,42.47,-38.36
1484136056.7,4007F4,51.89443,3.10638,40000,41.67,141.48,25.95,-32.6
1484136056.7,484160,52.32014,4.8465,900,16.02,105.45,15.44,-4.27
1484136056.8,4CA741,52.86994,3.61615,37000,48.28,129.58,37.21,-30.76
1484136056.9,484CB8,51.05223,4.24043,22275,48.08,140.52,30.57,-37.11
1484136056.9,4CA8EA,52.60437,3.55362,13625,60.19,128.79,46.92,-37.7
1484136057.0,3950CD,52.32266,4.92653,1875,20.98,108.84,19.85,-6.78
1484136057.1,484160,52.32014,4.84657,900,16.02,105.45,15.44,-4.27
1484136057.2,896459,52.32593,5.02656,2825,26.62,110.77,24.89,-9.44
1484136057.3,896063,50.68626,4.49638,26225,59.52,143.5,35.4,-47.85
1484136057.6,896459,52.32591,5.02609,2825,27.55,109.43,25.98,-9.16
1484136057.7,400940,52.10609,5.8548,38025,41.55,147.48,22.34,-35.04
1484136057.8,4007F4,51.89373,3.10277,39975,42.06,140.6,26.69,-32.5
1484136057.9,4CA741,52.87129,3.61862,37000,47.5,129.65,36.58,-30.31
1484136057.9,4D00D9,51.03787,2.96799,23000,52.37,138.51,34.69,-39.23
1484136058.0,471F60,50.56407,7.28719,24350,49.68,148.65,25.85,-42.43
1484136058.0,4B86D0,50.58966,6.89464,22025,46.02,144.74,26.56,-37.58
1484136058.3,484CB8,51.05338,4.23694,22250,48.67,140.41,31.02,-37.51
1484136058.3,4D00D9,51.03763,2.96935,22975,52.42,138.46,34.76,-39.24
1484136058.4,4CA741,52.87208,3.62007,37000,47.5,129.65,36.58,-30.31
1484136058.6,484B02,52.42038,5.09593,3425,22.32,110.11,20.96,-7.67
1484136058.8,44CE72,51.16142,4.85092,5075,18.36,92.23,18.34,-0.71
1484136058.8,484CB8,51.05379,4.23701,22225,47.93,140.55,30.45,-37.01
1484136058.8,896459,52.32587,5.02487,2825,26.62,110.77,24.89,-9.44
1484136058.9,3950CD,52.32262,4.9247,1850,22.8,106.42,21.87,-6.45
1484136058.9,4CA63A,50.29417,2.01917,31975,50.28,144.72,29.04,-41.05
1484136059.1,484160,52.32005,4.84474,900,14.18,108.9,13.42,-4.59
1484136059.2,484B02,52.42021,5.09674,3425,22.32,110.11,20.96,-7.67
1484136059.3,471F60,50.56434,7.28342,24325,49.12,149.25,25.11,-42.21
1484136059.3,4CA63A,50.29462,2.01807,31975,50.28,144.72,29.04,-41.05
1484136059.3,896459,52.32587,5.02434,2825,26.62,110.77,24.89,-9.44
1484136059.4,495295,51.15071,6.73363,11400,30.1,122.86,25.28,-16.33
1484136059.5,3C6DC8,50.71163,4.82994,37975,45.94,158.55,16.8,-42.75
1484136060.4,484CB5,50.66171,4.88292,28975,56.92,148.74,29.54,-48.66
1484136060.4,484CB8,51.05521,4.23352,22200,47.85,140.56,30.4,-36.96
1484136060.5,495295,51.15151,6.73576,11375,28.77,121.93,24.42,-15.22
1484136060.6,4CA8EA,52.60236,3.56453,13550,60.07,128.34,47.11,-37.26
1484136060.7,4007F4,51.89211,3.09433,39900,41.68,141.59,25.89,-32.66
1484136060.8,484CB8,51.05562,4.2336,22200,47.85,140.56,30.4,-36.96
1484136060.9,4CA9E3,50.77089,4.30946,33000,51.05,137.74,34.33,-37.78
1484136061.0,484160,52.32001,4.84306,875,15.21,108.27,14.44,-4.77
1484136061.0,4B86D0,50.59013,6.88761,22000,46.3,144.32,27.0,-37.61
1484136061.1,344156,52.25186,4.99336,4900,23.57,124.54,19.42,-13.36
1484136061.1,4CA8EA,52.60203,3.56632,13525,60.12,128.31,47.17,-37.27
1484136061.1,4CAA57,50.27444,6.12842,27525,58.68,150.99,28.46,-51.32
1484136061.4,4CA9E3,50.77043,4.31137,33000,51.05,137.74,34.33,-37.78
1484136061.6,344156,52.25186,4.99415,4900,23.57,124.54,19.42,-13.36
1484136061.6,4007F4,51.89164,3.09196,39875,41.87,141.36,26.14,-32.71
1484136061.6,4CA8EA,52.60179,3.5675,13525,58.25,127.46,46.24,-35.42
1484136061.8,44CE72,51.1617,4.85649,5025,19.85,78.08,19.43,4.1
1484136061.8,4CA211,52.81016,5.78485,34000,57.87,127.78,45.73,-35.45
1484136062.1,344156,52.25189,4.99535,4875,23.6,124.47,19.46,-13.36
1484136062.1,4CA8EA,52.60144,3.56934,13500,58.3,127.43,46.3,-35.43
1484136062.3,4CA75E,52.09781,5.45105,35000,52.56,128.41,41.18,-32.65
1484136062.3,896063,50.68607,4.51419,26175,58.92,143.68,34.9,-47.48
1484136062.8,3950CD,52.32253,4.92117,1825,23.17,99.6,22.84,-3.86
1484136062.8,400940,52.1049,5.83963,38025,41.77,147.04,22.72,-35.05
1484136062.9,4CA9E3,50.76927,4.31656,33000,51.5,138.46,34.15,-38.55
1484136063.1,484132,52.89796,2.28429,27875,59.38,119.08,51.89,-28.86
1484136063.1,896459,52.32574,5.02044,2800,23.4,108.36,22.21,-7.37
1484136063.2,484160,52.31992,4.84138,850,13.79,111.78,12.81,-5.12
1484136063.3,400940,52.10472,5.83786,38000,41.71,147.18,22.6,-35.05
1484136063.3,4010DD,54.08579,4.04507,36000,64.43,123.33,53.83,-35.41
1484136063.7,400940,52.10463,5.83664,38000,41.9,148.75,21.73,-35.82
1484136063.8,3950CD,52.32248,4.9202,1825,21.56,106.6,20.67,-6.16
1484136063.8,44CE72,51.16175,4.85985,5000,20.36,94.91,20.29,-1.74
1484136063.8,484CB8,51.05808,4.22844,22150,47.7,140.59,30.28,-36.86
1484136064.0,484132,52.8967,2.28729,27825,59.09,118.61,51.88,-28.3
1484136064.3,3950CD,52.32248,4.91968,1825,21.56,106.6,20.67,-6.16
1484136064.3,896063,50.68594,4.52171,26175,58.92,143.68,34.9,-47.48
1484136064.5,4007F4,51.88994,3.08285,39725,40.07,143.04,24.1,-32.02
1484136064.7,484160,52.31987,4.83955,825,15.63,108.43,14.83,-4.94
1484136064.7,495295,51.15486,6.74477,11275,30.32,121.35,25.89,-15.77
1484136064.8,484CB8,51.05896,4.22662,22125,47.63,140.61,30.23,-36.81
1484136064.8,4CA745,52.1278,3.82976,35000,56.98,125.94,46.13,-33.44
1484136065.0,484132,52.89535,2.29026,27800,59.17,118.62,51.94,-28.35
1484136065.3,484160,52.31987,4.83963,825,15.63,108.43,14.83,-4.94
1484136065.5,4007F4,51.88936,3.07983,39700,39.9,142.41,24.34,-31.62
1484136065.5,484132,52.89461,2.29034,27775,59.25,118.64,52.0,-28.4
1484136065.6,400940,52.1042,5.83115,38000,41.23,148.14,21.76,-35.02
1484136065.6,44CE72,51.16165,4.86427,4975,20.57,83.25,20.43,2.42
1484136065.7,484160,52.31983,4.83869,825,16.29,109.65,15.34,-5.48
1484136065.7,4CA745,52.12784,3.83316,35000,56.98,125.94,46.13,-33.44
1484136065.8,406AE3,53.50058,3.45633,37225,58.94,131.16,44.37,-38.8
1484136065.8,484CB8,51.0598,4.22493,22125,47.63,140.61,30.23,-36.81
1484136065.9,484132,52.89404,2.29347,27750,59.33,118.65,52.06,-28.45
1484136065.9,495295,51.15574,6.74713,11250,29.23,120.12,25.28,-14.67
1484136066.0,3950CD,52.32239,4.91814,1800,21.64,111.56,20.13,-7.95
1484136066.2,484160,52.31983,4.83861,825,16.29,109.65,15.34,-5.48
1484136066.2,4CA8EA,52.59924,3.58131,13400,58.03,127.5,46.04,-35.32
1484136066.3,484CB8,51.06024,4.22335,22100,47.55,140.62,30.17,-36.76
1484136066.4,406890,51.74652,1.91697,25375,51.83,129.59,39.95,-33.03
1484136066.6,3950CD,52.32239,4.91764,1800,20.91,110.15,19.63,-7.21
1484136066.6,4CA745,52.12789,3.83627,35000,56.98,125.94,46.13,-33.44
1484136066.7,4CA8EA,52.59891,3.58311,13400,57.36,127.53,45.49,-34.95
1484136066.9,495295,51.15653,6.74927,11225,29.58,121.46,25.23,-15.44
1484136067.0,3950CD,52.32239,4.91722,1800,20.91,110.15,19.63,-7.21
1484136067.0,484132,52.89247,2.29653,27700,59.48,118.68,52.18,-28.55
1484136067.0,896459,52.32564,5.01625,2750,25.59,108.07,24.33,-7.94
1484136067.1,4CA8EA,52.59868,3.58437,13375,57.41,127.51,45.55,-34.96
1484136067.4,484CB8,51.06115,4.22157,22100,47.55,140.62,30.17,-36.76
1484136067.4,495295,51.15701,6.75043,11200,29.6,121.35,25.28,-15.4
1484136067.6,44CE72,51.16141,4.86739,4950,19.86,90.11,19.86,-0.04
1484136067.6,4CA745,52.12798,3.83972,35000,56.98,125.94,46.13,-33.44
1484136067.7,4CA8EA,52.59844,3.58555,13375,57.41,127.51,45.55,-34.96
1484136068.0,484132,52.89111,2.2995,27650,59.2,118.31,52.12,-28.07
1484136068.0,4CA5E8,51.75916,2.34514,36000,56.45,123.01,47.34,-30.75
1484136068.2,4CA8EA,52.59814,3.58734,13350,57.47,127.48,45.6,-34.97
1484136068.3,4007F4,51.88773,3.07129,39600,39.85,143.91,23.47,-32.2
1484136068.3,406AE3,53.49644,3.45229,37175,58.82,130.9,44.46,-38.51
1484136068.3,896063,50.68575,4.53621,26125,59.0,143.53,35.07,-47.44
1484136068.6,344156,52.2523,5.00832,4750,24.05,124.97,19.71,-13.79
1484136068.9,495295,51.15816,6.75362,11175,29.36,120.97,25.17,-15.11
1484136069.0,4CA5E8,51.75906,2.34253,36000,56.45,123.01,47.34,-30.75
1484136069.1,484160,52.31973,4.83612,775,18.15,106.89,17.37,-5.27
1484136069.1,4CA8EA,52.59756,3.59033,13325,56.4,126.27,45.47,-33.37
1484136069.2,4CA764,51.25564,0.65842,34000,49.1,140.01,31.56,-37.62
1484136069.2,896063,50.68584,4.53911,26125,59.0,143.53,35.07,-47.44
1484136069.2,896459,52.32555,5.01389,2750,26.5,110.35,24.85,-9.22
1484136069.5,344156,52.25237,5.01063,4725,24.08,124.9,19.75,-13.78
1484136069.5,484160,52.31973,4.83604,775,16.39,105.61,15.79,-4.41
1484136069.6,4CA745,52.12807,3.84705,35000,57.24,126.28,46.14,-33.88
1484136069.7,4841A6,50.24118,5.56242,35350,59.54,144.27,34.77,-48.34
1484136069.7,4CA8EA,52.59723,3.59215,13300,56.46,126.24,45.53,-33.38
1484136069.7,896459,52.3255,5.01335,2725,26.73,112.11,24.76,-10.06
1484136069.8,4D00D9,51.0314,3.00335,23000,52.99,139.55,34.38,-40.32
1484136069.9,3950CD,52.32229,4.9145,1775,22.18,106.72,21.24,-6.38
1484136070.0,484160,52.31973,4.83516,775,16.39,105.61,15.79,-4.41
1484136070.1,4841A6,50.24164,5.5625,35325,59.45,144.28,34.71,-48.27
1484136070.1,4CA5E8,51.75892,2.3394,36000,56.45,123.01,47.34,-30.75
1484136070.1,4CA745,52.12813,3.84906,35000,57.24,126.28,46.14,-33.88
1484136070.2,406890,51.74657,1.90806,25300,51.67,128.67,40.34,-32.29
1484136070.2,484132,52.88805,2.3056,27550,59.44,118.8,52.09,-28.63
1484136070.2,4CA8EA,52.597,3.59337,13300,56.46,126.24,45.53,-33.38
1484136070.2,896459,52.3255,5.01274,2725,26.73,112.11,24.76,-10.06
1484136070.4,344156,52.25237,5.0122,4700,24.11,124.83,19.79,-13.77
1484136070.4,4D00D9,51.03112,3.00499,23000,52.99,139.55,34.38,-40.32
1484136070.5,484160,52.31969,4.83516,775,16.24,103.88,15.77,-3.9
